DATE,STATION,TOWN,PLACE,HSUN,RADMAX,RADAVG
2005-02-20,TP42,Torre Pacheco,Torre Blanca,10.0,780.0,213.04
2005-02-22,TP42,Torre Pacheco,Torre Blanca,10.0,791.0,221.58
2005-02-23,TP42,Torre Pacheco,Torre Blanca,10.0,803.0,220.96
2005-02-24,TP42,Torre Pacheco,Torre Blanca,9.0,845.0,192.17
2005-02-26,TP42,Torre Pacheco,Torre Blanca,10.0,992.0,202.5
2005-02-03,TP42,Torre Pacheco,Torre Blanca,9.0,1050.0,129.83
2005-03-03,TP42,Torre Pacheco,Torre Blanca,9.0,937.0,224.63
2005-05-03,TP42,Torre Pacheco,Torre Blanca,10.0,843.0,246.46
2005-06-03,TP42,Torre Pacheco,Torre Blanca,9.0,1054.0,199.46
2005-07-03,TP42,Torre Pacheco,Torre Blanca,10.0,858.0,251.42
2005-08-03,TP42,Torre Pacheco,Torre Blanca,10.0,1024.0,217.63
2005-09-03,TP42,Torre Pacheco,Torre Blanca,10.0,869.0,237.54
2005-10-03,TP42,Torre Pacheco,Torre Blanca,10.0,849.0,234.58
2005-11-03,TP42,Torre Pacheco,Torre Blanca,9.0,1052.0,164.92
2005-12-03,TP42,Torre Pacheco,Torre Blanca,9.0,760.0,122.25
2005-03-13,TP42,Torre Pacheco,Torre Blanca,10.0,823.0,228.33
2005-03-14,TP42,Torre Pacheco,Torre Blanca,10.0,845.0,221.58
2005-03-16,TP42,Torre Pacheco,Torre Blanca,10.0,1050.0,207.42
2005-03-17,TP42,Torre Pacheco,Torre Blanca,10.0,947.0,223.79
2005-03-18,TP42,Torre Pacheco,Torre Blanca,10.0,986.0,223.79
2005-03-19,TP42,Torre Pacheco,Torre Blanca,10.0,1057.0,193.17
2005-03-20,TP42,Torre Pacheco,Torre Blanca,9.0,803.0,199.46
2005-03-21,TP42,Torre Pacheco,Torre Blanca,9.0,784.0,159.67
2005-03-22,TP42,Torre Pacheco,Torre Blanca,9.0,956.0,204.08
2005-03-24,TP42,Torre Pacheco,Torre Blanca,10.0,917.0,260.79
2005-03-31,TP42,Torre Pacheco,Torre Blanca,10.0,931.0,261.33
2005-01-04,TP42,Torre Pacheco,Torre Blanca,10.0,892.0,214.04
2005-02-04,TP42,Torre Pacheco,Torre Blanca,10.0,1060.0,263.0
2005-03-04,TP42,Torre Pacheco,Torre Blanca,10.0,1102.0,252.08
2005-04-04,TP42,Torre Pacheco,Torre Blanca,10.0,1188.0,221.88
2005-05-04,TP42,Torre Pacheco,Torre Blanca,10.0,1205.0,232.92
2005-06-04,TP42,Torre Pacheco,Torre Blanca,10.0,1038.0,257.67
2005-07-04,TP42,Torre Pacheco,Torre Blanca,10.0,950.0,210.04
2005-09-04,TP42,Torre Pacheco,Torre Blanca,11.0,1100.0,302.88
2005-10-04,TP42,Torre Pacheco,Torre Blanca,12.0,998.0,321.71
2005-11-04,TP42,Torre Pacheco,Torre Blanca,11.0,992.0,310.08
2005-12-04,TP42,Torre Pacheco,Torre Blanca,12.0,1100.0,301.58
2005-04-13,TP42,Torre Pacheco,Torre Blanca,12.0,1008.0,305.08
2005-04-14,TP42,Torre Pacheco,Torre Blanca,12.0,966.0,305.21
2005-04-15,TP42,Torre Pacheco,Torre Blanca,12.0,1195.0,198.54
2005-04-16,TP42,Torre Pacheco,Torre Blanca,12.0,1009.0,328.96
2005-04-17,TP42,Torre Pacheco,Torre Blanca,12.0,1001.0,311.71
2005-04-18,TP42,Torre Pacheco,Torre Blanca,11.0,999.0,285.38
2005-04-19,TP42,Torre Pacheco,Torre Blanca,12.0,1035.0,313.08
2005-04-20,TP42,Torre Pacheco,Torre Blanca,12.0,1035.0,240.0
2005-04-21,TP42,Torre Pacheco,Torre Blanca,12.0,1126.0,308.0
2005-04-22,TP42,Torre Pacheco,Torre Blanca,12.0,1022.0,296.71
2005-04-23,TP42,Torre Pacheco,Torre Blanca,11.0,1192.0,288.29
2005-04-24,TP42,Torre Pacheco,Torre Blanca,11.0,1047.0,248.58
2005-04-25,TP42,Torre Pacheco,Torre Blanca,12.0,995.0,328.83
2005-04-26,TP42,Torre Pacheco,Torre Blanca,11.0,1011.0,322.54
2005-04-27,TP42,Torre Pacheco,Torre Blanca,11.0,1211.0,279.75
2005-04-28,TP42,Torre Pacheco,Torre Blanca,12.0,950.0,305.96
2005-04-29,TP42,Torre Pacheco,Torre Blanca,12.0,967.0,318.38
2005-04-30,TP42,Torre Pacheco,Torre Blanca,12.0,964.0,307.54
2005-01-05,TP42,Torre Pacheco,Torre Blanca,11.0,1083.0,276.88
2005-03-05,TP42,Torre Pacheco,Torre Blanca,11.0,1143.0,256.79
2005-04-05,TP42,Torre Pacheco,Torre Blanca,11.0,1081.0,257.54
2005-05-05,TP42,Torre Pacheco,Torre Blanca,10.0,1142.0,223.5
2005-06-05,TP42,Torre Pacheco,Torre Blanca,12.0,1011.0,343.0
2005-07-05,TP42,Torre Pacheco,Torre Blanca,11.0,1032.0,327.58
2005-08-05,TP42,Torre Pacheco,Torre Blanca,12.0,1204.0,325.38
2005-09-05,TP42,Torre Pacheco,Torre Blanca,12.0,1218.0,308.04
2005-10-05,TP42,Torre Pacheco,Torre Blanca,12.0,999.0,324.5
2005-11-05,TP42,Torre Pacheco,Torre Blanca,11.0,1214.0,258.63
2005-12-05,TP42,Torre Pacheco,Torre Blanca,12.0,1165.0,269.54
2005-05-13,TP42,Torre Pacheco,Torre Blanca,11.0,1099.0,314.17
2005-05-14,TP42,Torre Pacheco,Torre Blanca,12.0,1012.0,349.42
2005-05-15,TP42,Torre Pacheco,Torre Blanca,11.0,1068.0,320.79
2005-05-16,TP42,Torre Pacheco,Torre Blanca,12.0,1009.0,332.21
2005-05-17,TP42,Torre Pacheco,Torre Blanca,12.0,1139.0,354.67
2005-05-18,TP42,Torre Pacheco,Torre Blanca,12.0,1040.0,356.79
2005-05-19,TP42,Torre Pacheco,Torre Blanca,12.0,1021.0,351.54
2005-05-20,TP42,Torre Pacheco,Torre Blanca,12.0,1064.0,348.17
2005-05-21,TP42,Torre Pacheco,Torre Blanca,12.0,1106.0,292.54
2005-05-22,TP42,Torre Pacheco,Torre Blanca,12.0,1312.0,307.63
2005-05-23,TP42,Torre Pacheco,Torre Blanca,12.0,1207.0,327.04
2005-05-24,TP42,Torre Pacheco,Torre Blanca,12.0,1115.0,322.79
2005-05-25,TP42,Torre Pacheco,Torre Blanca,12.0,1006.0,344.54
2005-05-26,TP42,Torre Pacheco,Torre Blanca,12.0,1022.0,353.33
2005-05-27,TP42,Torre Pacheco,Torre Blanca,12.0,1011.0,346.42
2005-05-28,TP42,Torre Pacheco,Torre Blanca,12.0,995.0,335.29
2005-05-29,TP42,Torre Pacheco,Torre Blanca,11.0,1171.0,288.67
2005-05-30,TP42,Torre Pacheco,Torre Blanca,9.0,1086.0,194.54
2005-05-31,TP42,Torre Pacheco,Torre Blanca,11.0,1038.0,251.71
2005-01-06,TP42,Torre Pacheco,Torre Blanca,12.0,1107.0,330.58
2005-02-06,TP42,Torre Pacheco,Torre Blanca,12.0,1015.0,335.67
2005-03-06,TP42,Torre Pacheco,Torre Blanca,12.0,986.0,333.13
2005-04-06,TP42,Torre Pacheco,Torre Blanca,12.0,993.0,322.17
2005-05-06,TP42,Torre Pacheco,Torre Blanca,12.0,1210.0,254.42
2005-06-06,TP42,Torre Pacheco,Torre Blanca,12.0,973.0,320.71
2005-07-06,TP42,Torre Pacheco,Torre Blanca,12.0,996.0,336.17
2005-08-06,TP42,Torre Pacheco,Torre Blanca,12.0,1025.0,351.63
2005-09-06,TP42,Torre Pacheco,Torre Blanca,12.0,1138.0,333.75
2005-10-06,TP42,Torre Pacheco,Torre Blanca,12.0,1018.0,314.88
2005-11-06,TP42,Torre Pacheco,Torre Blanca,12.0,1338.0,278.58
2005-12-06,TP42,Torre Pacheco,Torre Blanca,12.0,1070.0,317.17
2005-06-13,TP42,Torre Pacheco,Torre Blanca,12.0,1152.0,310.83
2005-06-14,TP42,Torre Pacheco,Torre Blanca,12.0,1146.0,329.75
2005-06-15,TP42,Torre Pacheco,Torre Blanca,12.0,990.0,330.04
2005-06-16,TP42,Torre Pacheco,Torre Blanca,12.0,992.0,332.54
2005-06-17,TP42,Torre Pacheco,Torre Blanca,12.0,989.0,341.25
2005-06-18,TP42,Torre Pacheco,Torre Blanca,12.0,1037.0,356.63
2005-06-19,TP42,Torre Pacheco,Torre Blanca,12.0,1003.0,353.63
2005-06-20,TP42,Torre Pacheco,Torre Blanca,12.0,1041.0,354.83
2005-06-21,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,325.46
2005-06-22,TP42,Torre Pacheco,Torre Blanca,12.0,1006.0,336.25
2005-06-23,TP42,Torre Pacheco,Torre Blanca,11.0,1074.0,272.75
2005-06-24,TP42,Torre Pacheco,Torre Blanca,12.0,1006.0,339.92
2005-06-25,TP42,Torre Pacheco,Torre Blanca,12.0,1014.0,340.71
2005-06-26,TP42,Torre Pacheco,Torre Blanca,12.0,1080.0,298.88
2005-06-27,TP42,Torre Pacheco,Torre Blanca,12.0,1086.0,251.29
2005-06-28,TP42,Torre Pacheco,Torre Blanca,12.0,1057.0,321.67
2005-06-29,TP42,Torre Pacheco,Torre Blanca,12.0,1078.0,314.42
2005-06-30,TP42,Torre Pacheco,Torre Blanca,12.0,1018.0,353.63
2005-01-07,TP42,Torre Pacheco,Torre Blanca,12.0,1285.0,309.38
2005-02-07,TP42,Torre Pacheco,Torre Blanca,12.0,1171.0,318.92
2005-03-07,TP42,Torre Pacheco,Torre Blanca,12.0,993.0,346.25
2005-05-07,TP42,Torre Pacheco,Torre Blanca,12.0,1125.0,302.79
2005-06-07,TP42,Torre Pacheco,Torre Blanca,12.0,1025.0,328.25
2005-07-07,TP42,Torre Pacheco,Torre Blanca,12.0,988.0,335.25
2005-08-07,TP42,Torre Pacheco,Torre Blanca,12.0,1249.0,269.58
2005-09-07,TP42,Torre Pacheco,Torre Blanca,12.0,1041.0,316.96
2005-10-07,TP42,Torre Pacheco,Torre Blanca,12.0,995.0,317.21
2005-11-07,TP42,Torre Pacheco,Torre Blanca,12.0,1001.0,340.0
2005-12-07,TP42,Torre Pacheco,Torre Blanca,12.0,998.0,345.5
2005-07-13,TP42,Torre Pacheco,Torre Blanca,12.0,990.0,341.96
2005-07-14,TP42,Torre Pacheco,Torre Blanca,12.0,933.0,315.54
2005-07-15,TP42,Torre Pacheco,Torre Blanca,12.0,1003.0,248.08
2005-07-16,TP42,Torre Pacheco,Torre Blanca,12.0,1048.0,295.17
2005-07-17,TP42,Torre Pacheco,Torre Blanca,12.0,954.0,288.54
2005-07-18,TP42,Torre Pacheco,Torre Blanca,11.0,1035.0,289.33
2005-07-19,TP42,Torre Pacheco,Torre Blanca,12.0,1195.0,299.33
2005-07-20,TP42,Torre Pacheco,Torre Blanca,12.0,920.0,308.79
2005-07-21,TP42,Torre Pacheco,Torre Blanca,12.0,972.0,326.0
2005-07-22,TP42,Torre Pacheco,Torre Blanca,12.0,1060.0,317.33
2005-07-23,TP42,Torre Pacheco,Torre Blanca,11.0,962.0,272.04
2005-07-24,TP42,Torre Pacheco,Torre Blanca,12.0,952.0,317.38
2005-07-25,TP42,Torre Pacheco,Torre Blanca,12.0,963.0,319.67
2005-07-26,TP42,Torre Pacheco,Torre Blanca,12.0,962.0,322.5
2005-07-27,TP42,Torre Pacheco,Torre Blanca,12.0,939.0,310.71
2005-07-28,TP42,Torre Pacheco,Torre Blanca,12.0,949.0,306.29
2005-07-29,TP42,Torre Pacheco,Torre Blanca,12.0,972.0,320.54
2005-07-30,TP42,Torre Pacheco,Torre Blanca,12.0,964.0,325.21
2005-07-31,TP42,Torre Pacheco,Torre Blanca,11.0,1135.0,244.5
2005-01-08,TP42,Torre Pacheco,Torre Blanca,12.0,1100.0,286.96
2005-03-08,TP42,Torre Pacheco,Torre Blanca,12.0,1253.0,282.21
2005-04-08,TP42,Torre Pacheco,Torre Blanca,12.0,1001.0,336.42
2005-05-08,TP42,Torre Pacheco,Torre Blanca,12.0,992.0,331.0
2005-06-08,TP42,Torre Pacheco,Torre Blanca,12.0,894.0,299.0
2005-07-08,TP42,Torre Pacheco,Torre Blanca,12.0,926.0,295.5
2005-08-08,TP42,Torre Pacheco,Torre Blanca,11.0,1042.0,233.0
2005-09-08,TP42,Torre Pacheco,Torre Blanca,11.0,957.0,197.71
2005-10-08,TP42,Torre Pacheco,Torre Blanca,10.0,1048.0,209.08
2005-11-08,TP42,Torre Pacheco,Torre Blanca,12.0,1054.0,305.33
2005-12-08,TP42,Torre Pacheco,Torre Blanca,11.0,950.0,296.21
2005-08-13,TP42,Torre Pacheco,Torre Blanca,12.0,969.0,317.08
2005-08-14,TP42,Torre Pacheco,Torre Blanca,12.0,1008.0,280.38
2005-08-15,TP42,Torre Pacheco,Torre Blanca,12.0,1012.0,299.63
2005-08-16,TP42,Torre Pacheco,Torre Blanca,12.0,985.0,220.33
2005-08-17,TP42,Torre Pacheco,Torre Blanca,9.0,902.0,169.04
2005-08-18,TP42,Torre Pacheco,Torre Blanca,11.0,1037.0,273.58
2005-08-19,TP42,Torre Pacheco,Torre Blanca,12.0,1179.0,228.75
2005-08-20,TP42,Torre Pacheco,Torre Blanca,11.0,990.0,253.08
2005-08-21,TP42,Torre Pacheco,Torre Blanca,9.0,1161.0,228.5
2005-08-22,TP42,Torre Pacheco,Torre Blanca,12.0,1076.0,297.46
2005-08-23,TP42,Torre Pacheco,Torre Blanca,12.0,926.0,302.54
2005-08-24,TP42,Torre Pacheco,Torre Blanca,12.0,920.0,300.75
2005-08-25,TP42,Torre Pacheco,Torre Blanca,11.0,902.0,290.88
2005-08-26,TP42,Torre Pacheco,Torre Blanca,12.0,892.0,278.25
2005-08-27,TP42,Torre Pacheco,Torre Blanca,11.0,1008.0,254.67
2005-08-28,TP42,Torre Pacheco,Torre Blanca,10.0,1025.0,255.83
2005-08-29,TP42,Torre Pacheco,Torre Blanca,11.0,980.0,265.79
2005-08-30,TP42,Torre Pacheco,Torre Blanca,12.0,940.0,271.67
2005-08-31,TP42,Torre Pacheco,Torre Blanca,10.0,953.0,243.67
2005-01-09,TP42,Torre Pacheco,Torre Blanca,10.0,1015.0,250.17
2005-02-09,TP42,Torre Pacheco,Torre Blanca,10.0,1099.0,206.71
2005-03-09,TP42,Torre Pacheco,Torre Blanca,10.0,928.0,271.5
2005-04-09,TP42,Torre Pacheco,Torre Blanca,10.0,864.0,267.17
2005-05-09,TP42,Torre Pacheco,Torre Blanca,10.0,1040.0,244.38
2005-06-09,TP42,Torre Pacheco,Torre Blanca,10.0,793.0,218.38
2005-08-09,TP42,Torre Pacheco,Torre Blanca,11.0,1032.0,254.21
2005-09-09,TP42,Torre Pacheco,Torre Blanca,11.0,889.0,272.29
2005-10-09,TP42,Torre Pacheco,Torre Blanca,11.0,970.0,268.21
2005-11-09,TP42,Torre Pacheco,Torre Blanca,10.0,964.0,261.88
2005-12-09,TP42,Torre Pacheco,Torre Blanca,10.0,923.0,242.79
2005-09-14,TP42,Torre Pacheco,Torre Blanca,11.0,1077.0,242.42
2005-09-15,TP42,Torre Pacheco,Torre Blanca,10.0,859.0,252.08
2005-09-18,TP42,Torre Pacheco,Torre Blanca,9.0,887.0,258.5
2005-09-19,TP42,Torre Pacheco,Torre Blanca,10.0,889.0,268.29
2005-09-20,TP42,Torre Pacheco,Torre Blanca,10.0,856.0,262.46
2005-09-21,TP42,Torre Pacheco,Torre Blanca,10.0,868.0,256.71
2005-09-22,TP42,Torre Pacheco,Torre Blanca,10.0,988.0,213.83
2005-09-23,TP42,Torre Pacheco,Torre Blanca,10.0,904.0,146.63
2005-09-24,TP42,Torre Pacheco,Torre Blanca,10.0,900.0,233.83
2005-09-25,TP42,Torre Pacheco,Torre Blanca,10.0,871.0,223.42
2005-09-26,TP42,Torre Pacheco,Torre Blanca,9.0,993.0,187.71
2005-09-27,TP42,Torre Pacheco,Torre Blanca,10.0,920.0,225.38
2005-09-28,TP42,Torre Pacheco,Torre Blanca,10.0,914.0,184.38
2005-09-29,TP42,Torre Pacheco,Torre Blanca,10.0,794.0,231.67
2005-09-30,TP42,Torre Pacheco,Torre Blanca,9.0,875.0,164.25
2005-01-10,TP42,Torre Pacheco,Torre Blanca,10.0,783.0,225.13
2005-02-10,TP42,Torre Pacheco,Torre Blanca,10.0,904.0,210.5
2005-03-10,TP42,Torre Pacheco,Torre Blanca,10.0,1012.0,163.75
2005-05-10,TP42,Torre Pacheco,Torre Blanca,10.0,804.0,229.33
2005-06-10,TP42,Torre Pacheco,Torre Blanca,10.0,885.0,225.0
2005-07-10,TP42,Torre Pacheco,Torre Blanca,10.0,872.0,209.5
2005-08-10,TP42,Torre Pacheco,Torre Blanca,10.0,875.0,146.63
2005-09-10,TP42,Torre Pacheco,Torre Blanca,9.0,744.0,181.5
2005-12-10,TP42,Torre Pacheco,Torre Blanca,10.0,846.0,204.21
2005-10-14,TP42,Torre Pacheco,Torre Blanca,9.0,943.0,130.83
2005-10-15,TP42,Torre Pacheco,Torre Blanca,9.0,796.0,202.88
2005-10-20,TP42,Torre Pacheco,Torre Blanca,9.0,825.0,189.13
2005-10-21,TP42,Torre Pacheco,Torre Blanca,9.0,726.0,192.5
2005-10-22,TP42,Torre Pacheco,Torre Blanca,9.0,745.0,178.63
2005-10-23,TP42,Torre Pacheco,Torre Blanca,9.0,908.0,132.67
2005-10-24,TP42,Torre Pacheco,Torre Blanca,9.0,840.0,177.13
2005-10-25,TP42,Torre Pacheco,Torre Blanca,9.0,695.0,179.17
2005-10-26,TP42,Torre Pacheco,Torre Blanca,9.0,930.0,163.63
2005-01-11,TP42,Torre Pacheco,Torre Blanca,9.0,705.0,161.88
2005-02-11,TP42,Torre Pacheco,Torre Blanca,9.0,650.0,167.71
2005-03-11,TP42,Torre Pacheco,Torre Blanca,9.0,663.0,168.71
2005-06-11,TP42,Torre Pacheco,Torre Blanca,9.0,654.0,172.33
2005-07-11,TP42,Torre Pacheco,Torre Blanca,9.0,659.0,168.79
2005-08-11,TP42,Torre Pacheco,Torre Blanca,9.0,651.0,156.42
2005-11-11,TP42,Torre Pacheco,Torre Blanca,9.0,729.0,124.71
2006-02-02,TP42,Torre Pacheco,Torre Blanca,9.0,667.0,162.33
2006-07-02,TP42,Torre Pacheco,Torre Blanca,9.0,833.0,112.58
2006-08-02,TP42,Torre Pacheco,Torre Blanca,9.0,764.0,141.04
2006-09-02,TP42,Torre Pacheco,Torre Blanca,9.0,686.0,183.13
2006-02-14,TP42,Torre Pacheco,Torre Blanca,9.0,794.0,160.5
2006-02-15,TP42,Torre Pacheco,Torre Blanca,9.0,686.0,179.08
2006-02-16,TP42,Torre Pacheco,Torre Blanca,9.0,751.0,176.42
2006-02-18,TP42,Torre Pacheco,Torre Blanca,9.0,789.0,202.79
2006-02-21,TP42,Torre Pacheco,Torre Blanca,10.0,887.0,157.58
2006-02-24,TP42,Torre Pacheco,Torre Blanca,10.0,952.0,165.92
2006-02-25,TP42,Torre Pacheco,Torre Blanca,10.0,900.0,190.67
2006-02-27,TP42,Torre Pacheco,Torre Blanca,9.0,976.0,168.88
2006-02-28,TP42,Torre Pacheco,Torre Blanca,9.0,917.0,186.75
2006-01-03,TP42,Torre Pacheco,Torre Blanca,9.0,931.0,159.46
2006-03-03,TP42,Torre Pacheco,Torre Blanca,9.0,951.0,174.32
2006-04-03,TP42,Torre Pacheco,Torre Blanca,10.0,955.0,185.42
2006-05-03,TP42,Torre Pacheco,Torre Blanca,10.0,1043.0,176.01
2006-06-03,TP42,Torre Pacheco,Torre Blanca,10.0,839.0,242.02
2006-07-03,TP42,Torre Pacheco,Torre Blanca,10.0,845.0,237.51
2006-08-03,TP42,Torre Pacheco,Torre Blanca,10.0,836.0,241.49
2006-09-03,TP42,Torre Pacheco,Torre Blanca,10.0,896.0,239.08
2006-10-03,TP42,Torre Pacheco,Torre Blanca,10.0,877.0,238.21
2006-11-03,TP42,Torre Pacheco,Torre Blanca,10.0,853.0,241.76
2006-12-03,TP42,Torre Pacheco,Torre Blanca,10.0,864.0,251.9
2006-03-13,TP42,Torre Pacheco,Torre Blanca,10.0,913.0,230.45
2006-03-14,TP42,Torre Pacheco,Torre Blanca,10.0,1115.0,224.38
2006-03-15,TP42,Torre Pacheco,Torre Blanca,10.0,852.0,249.63
2006-03-16,TP42,Torre Pacheco,Torre Blanca,10.0,1108.0,234.13
2006-03-17,TP42,Torre Pacheco,Torre Blanca,9.0,794.0,135.89
2006-03-19,TP42,Torre Pacheco,Torre Blanca,10.0,876.0,235.25
2006-03-21,TP42,Torre Pacheco,Torre Blanca,10.0,1096.0,171.03
2006-03-22,TP42,Torre Pacheco,Torre Blanca,10.0,1126.0,203.46
2006-03-23,TP42,Torre Pacheco,Torre Blanca,10.0,1058.0,211.45
2006-03-24,TP42,Torre Pacheco,Torre Blanca,10.0,1018.0,213.66
2006-03-25,TP42,Torre Pacheco,Torre Blanca,10.0,892.0,263.11
2006-03-26,TP42,Torre Pacheco,Torre Blanca,10.0,900.0,272.85
2006-03-27,TP42,Torre Pacheco,Torre Blanca,10.0,966.0,191.41
2006-03-28,TP42,Torre Pacheco,Torre Blanca,10.0,912.0,279.23
2006-03-29,TP42,Torre Pacheco,Torre Blanca,10.0,969.0,252.16
2006-03-30,TP42,Torre Pacheco,Torre Blanca,10.0,958.0,248.21
2006-03-31,TP42,Torre Pacheco,Torre Blanca,10.0,923.0,219.22
2006-01-04,TP42,Torre Pacheco,Torre Blanca,10.0,985.0,235.92
2006-02-04,TP42,Torre Pacheco,Torre Blanca,10.0,975.0,251.66
2006-03-04,TP42,Torre Pacheco,Torre Blanca,10.0,950.0,229.94
2006-04-04,TP42,Torre Pacheco,Torre Blanca,11.0,963.0,267.2
2006-05-04,TP42,Torre Pacheco,Torre Blanca,11.0,1082.0,230.17
2006-06-04,TP42,Torre Pacheco,Torre Blanca,10.0,1190.0,260.01
2006-07-04,TP42,Torre Pacheco,Torre Blanca,11.0,1058.0,283.13
2006-08-04,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,299.74
2006-09-04,TP42,Torre Pacheco,Torre Blanca,11.0,1112.0,198.57
2006-10-04,TP42,Torre Pacheco,Torre Blanca,10.0,1143.0,222.45
2006-11-04,TP42,Torre Pacheco,Torre Blanca,9.0,837.0,113.77
2006-12-04,TP42,Torre Pacheco,Torre Blanca,10.0,1132.0,220.97
2006-04-13,TP42,Torre Pacheco,Torre Blanca,11.0,1159.0,239.57
2006-04-14,TP42,Torre Pacheco,Torre Blanca,10.0,1310.0,237.99
2006-04-15,TP42,Torre Pacheco,Torre Blanca,11.0,1030.0,131.23
2006-04-18,TP42,Torre Pacheco,Torre Blanca,11.0,1378.0,219.19
2006-04-19,TP42,Torre Pacheco,Torre Blanca,11.0,1058.0,241.96
2006-04-20,TP42,Torre Pacheco,Torre Blanca,11.0,997.0,281.77
2006-04-21,TP42,Torre Pacheco,Torre Blanca,11.0,972.0,295.17
2006-04-23,TP42,Torre Pacheco,Torre Blanca,12.0,1004.0,298.12
2006-04-24,TP42,Torre Pacheco,Torre Blanca,11.0,919.0,264.97
2006-04-25,TP42,Torre Pacheco,Torre Blanca,11.0,980.0,287.15
2006-04-26,TP42,Torre Pacheco,Torre Blanca,12.0,1174.0,307.97
2006-04-27,TP42,Torre Pacheco,Torre Blanca,11.0,975.0,294.17
2006-04-28,TP42,Torre Pacheco,Torre Blanca,10.0,1083.0,253.5
2006-04-29,TP42,Torre Pacheco,Torre Blanca,12.0,1142.0,288.79
2006-04-30,TP42,Torre Pacheco,Torre Blanca,11.0,978.0,300.15
2006-01-05,TP42,Torre Pacheco,Torre Blanca,12.0,1001.0,328.37
2006-02-05,TP42,Torre Pacheco,Torre Blanca,11.0,1323.0,273.8
2006-03-05,TP42,Torre Pacheco,Torre Blanca,9.0,647.9,102.26
2006-05-05,TP42,Torre Pacheco,Torre Blanca,9.0,562.2,87.81
2006-06-05,TP42,Torre Pacheco,Torre Blanca,12.0,984.0,325.03
2006-07-05,TP42,Torre Pacheco,Torre Blanca,12.0,992.0,272.7
2006-08-05,TP42,Torre Pacheco,Torre Blanca,11.0,1033.0,258.61
2006-09-05,TP42,Torre Pacheco,Torre Blanca,11.0,1284.0,198.47
2006-10-05,TP42,Torre Pacheco,Torre Blanca,11.0,1257.0,264.77
2006-11-05,TP42,Torre Pacheco,Torre Blanca,9.0,1001.0,194.35
2006-12-05,TP42,Torre Pacheco,Torre Blanca,12.0,1028.0,318.69
2006-05-13,TP42,Torre Pacheco,Torre Blanca,11.0,1196.0,213.4
2006-05-14,TP42,Torre Pacheco,Torre Blanca,12.0,1180.0,315.36
2006-05-15,TP42,Torre Pacheco,Torre Blanca,12.0,963.0,315.53
2006-05-16,TP42,Torre Pacheco,Torre Blanca,10.0,977.0,222.41
2006-05-17,TP42,Torre Pacheco,Torre Blanca,12.0,1023.0,309.36
2006-05-18,TP42,Torre Pacheco,Torre Blanca,11.0,1044.0,282.22
2006-05-19,TP42,Torre Pacheco,Torre Blanca,12.0,1222.0,250.13
2006-05-20,TP42,Torre Pacheco,Torre Blanca,11.0,1089.0,261.01
2006-05-21,TP42,Torre Pacheco,Torre Blanca,12.0,1377.0,304.1
2006-05-22,TP42,Torre Pacheco,Torre Blanca,10.0,1066.0,221.19
2006-05-23,TP42,Torre Pacheco,Torre Blanca,11.0,1088.0,307.27
2006-05-24,TP42,Torre Pacheco,Torre Blanca,12.0,963.0,283.7
2006-05-25,TP42,Torre Pacheco,Torre Blanca,10.0,1084.0,185.6
2006-05-26,TP42,Torre Pacheco,Torre Blanca,11.0,940.0,282.96
2006-05-27,TP42,Torre Pacheco,Torre Blanca,11.0,1212.0,296.72
2006-05-28,TP42,Torre Pacheco,Torre Blanca,12.0,1146.0,321.14
2006-05-29,TP42,Torre Pacheco,Torre Blanca,12.0,970.0,325.03
2006-05-30,TP42,Torre Pacheco,Torre Blanca,11.0,1242.0,227.36
2006-01-06,TP42,Torre Pacheco,Torre Blanca,11.0,1305.0,275.21
2006-02-06,TP42,Torre Pacheco,Torre Blanca,12.0,1024.0,355.34
2006-03-06,TP42,Torre Pacheco,Torre Blanca,11.0,1297.0,301.23
2006-04-06,TP42,Torre Pacheco,Torre Blanca,12.0,1049.0,366.19
2006-05-06,TP42,Torre Pacheco,Torre Blanca,12.0,1051.0,366.39
2006-06-06,TP42,Torre Pacheco,Torre Blanca,12.0,1030.0,363.8
2006-07-06,TP42,Torre Pacheco,Torre Blanca,12.0,999.0,345.87
2006-08-06,TP42,Torre Pacheco,Torre Blanca,12.0,1078.0,207.38
2006-09-06,TP42,Torre Pacheco,Torre Blanca,12.0,1122.0,236.39
2006-10-06,TP42,Torre Pacheco,Torre Blanca,10.0,1236.0,231.31
2006-11-06,TP42,Torre Pacheco,Torre Blanca,12.0,1011.0,346.38
2006-12-06,TP42,Torre Pacheco,Torre Blanca,11.0,1030.0,245.71
2006-06-13,TP42,Torre Pacheco,Torre Blanca,12.0,958.0,296.54
2006-06-14,TP42,Torre Pacheco,Torre Blanca,11.0,1132.0,259.23
2006-06-15,TP42,Torre Pacheco,Torre Blanca,12.0,949.0,272.04
2006-06-16,TP42,Torre Pacheco,Torre Blanca,12.0,932.0,304.63
2006-06-17,TP42,Torre Pacheco,Torre Blanca,12.0,1102.0,303.46
2006-06-18,TP42,Torre Pacheco,Torre Blanca,12.0,1071.0,310.83
2006-06-19,TP42,Torre Pacheco,Torre Blanca,10.0,1193.0,185.55
2006-06-20,TP42,Torre Pacheco,Torre Blanca,11.0,1010.0,267.95
2006-06-21,TP42,Torre Pacheco,Torre Blanca,12.0,1017.0,295.98
