fecha,tmed,tmax,tmin,hrmed,hrmax,hrmin,radmed,vvmed,vvmax,dvmed,prec,eto
16/08/2009,    28.20,    35.20,    20.80,    52.60,    71.00,    36.90,   266.80,     1.10,     4.70,    81.20,     0.00,     5.30
17/08/2009,    29.00,    37.10,    21.10,    48.60,    81.00,    23.50,   274.80,     1.10,     4.50,   105.60,     0.00,     5.60
18/08/2009,    28.20,    36.00,    20.80,    45.00,    73.00,    22.80,   241.50,     1.10,     5.10,    68.20,     0.00,     5.20
19/08/2009,    28.90,    37.10,    21.00,    44.70,    73.00,    20.00,   275.50,     1.10,     4.60,    77.40,     0.00,     5.70
20/08/2009,    29.40,    37.60,    20.80,    40.90,    62.70,    22.90,   279.30,     1.10,     4.30,    86.50,     0.00,     5.80
21/08/2009,    28.70,    36.60,    21.00,    50.40,    76.50,    26.40,   271.40,     0.90,     5.10,   116.70,     0.00,     5.30
22/08/2009,    29.00,    37.30,    20.60,    42.60,    67.80,    21.70,   271.70,     1.00,     4.80,   114.10,     0.00,     5.40
23/08/2009,    28.50,    36.50,    20.10,    38.80,    64.30,    21.30,   279.80,     1.10,     4.50,    90.80,     0.00,     5.60
24/08/2009,    28.50,    36.80,    20.50,    41.70,    66.60,    21.40,   265.00,     0.80,     4.40,   116.40,     0.00,     5.00
25/08/2009,    29.20,    37.00,    22.40,    50.80,    80.80,    23.30,   189.60,     0.70,     3.80,   208.10,     0.00,     4.00
26/08/2009,    28.40,    34.60,    23.90,    64.80,    86.90,    37.60,   197.30,     1.10,     4.30,    75.80,     0.00,     4.30
27/08/2009,    28.10,    34.40,    22.30,    62.00,    85.00,    38.60,   254.80,     1.20,     4.50,    86.70,     0.00,     5.10
28/08/2009,    28.50,    36.30,    22.20,    62.80,    85.10,    32.80,   246.10,     0.80,     4.30,   126.50,     0.00,     4.70
29/08/2009,    27.90,    34.60,    22.40,    64.40,    83.60,    39.10,   220.40,     0.90,     4.60,   118.00,     0.00,     4.40
30/08/2009,    28.30,    35.40,    22.20,    64.40,    86.40,    39.70,   237.80,     1.10,     5.00,   112.50,     0.00,     4.80
31/08/2009,    28.50,    35.10,    24.00,    65.60,    83.90,    38.60,   242.40,     1.30,     4.50,    87.10,     0.00,     5.10
01/09/2009,    28.50,    35.60,    22.70,    64.90,    85.10,    38.40,   237.30,     0.90,     5.20,   100.30,     0.00,     4.70
02/09/2009,    28.50,    36.00,    22.70,    65.00,    86.00,    43.20,   219.40,     0.90,     4.80,    99.80,     0.00,     4.40
03/09/2009,    30.50,    38.60,    23.60,    43.30,    78.80,    21.90,   243.00,     0.60,     4.40,   244.20,     0.00,     4.60
04/09/2009,    29.70,    38.20,    21.50,    47.00,    70.70,    21.30,   238.50,     0.90,     3.90,    82.40,     0.00,     4.90
05/09/2009,    27.90,    33.10,    24.10,    68.70,    86.70,    45.90,   185.90,     1.80,     5.20,    92.80,     0.00,     4.40
06/09/2009,    26.70,    30.40,    22.60,    66.10,    81.80,    48.20,   123.50,     1.60,     4.70,    65.30,     0.00,     3.30
07/09/2009,    26.10,    30.80,    22.40,    66.10,    81.80,    45.30,   167.70,     1.50,     5.50,    62.60,     0.00,     3.80
08/09/2009,    26.00,    30.50,    21.90,    63.40,    81.00,    40.60,   160.30,     1.20,     5.20,    71.60,     0.00,     3.60
09/09/2009,    25.90,    31.50,    21.70,    60.00,    81.80,    32.20,   235.30,     1.10,     4.90,    78.20,     0.00,     4.40
10/09/2009,    25.50,    31.80,    20.70,    56.00,    84.90,    27.90,   210.00,     0.90,     4.70,    85.40,     0.00,     3.90
11/09/2009,    24.50,    31.00,    18.70,    59.80,    83.70,    31.30,   199.00,     1.30,     5.90,    68.50,     0.00,     4.10
12/09/2009,    25.70,    32.50,    20.50,    59.20,    80.50,    29.30,   205.80,     0.70,     4.30,   126.90,     0.00,     3.70
13/09/2009,    23.20,    29.90,    20.20,    72.00,    86.90,    47.70,   110.80,     0.60,     4.80,   358.30,     3.00,     2.30
14/09/2009,    23.10,    32.30,    18.20,    67.40,    86.50,    32.00,   186.30,     0.60,     5.20,   325.40,    11.20,     3.20
15/09/2009,    20.10,    26.80,    16.80,    79.70,    94.60,    47.00,   125.50,     0.70,     6.50,   114.20,    10.40,     2.40
16/09/2009,    20.20,    25.10,    17.30,    84.00,    95.50,    55.90,   143.30,     0.60,     4.10,    68.30,     2.80,     2.40
17/09/2009,    21.10,    27.20,    16.30,    71.90,    94.90,    47.10,   212.00,     1.00,     5.80,   211.10,     0.00,     3.40
18/09/2009,    21.80,    28.60,    14.40,    56.40,    84.00,    31.90,   228.20,     1.10,     5.00,   225.80,     0.00,     3.80
19/09/2009,    23.70,    29.90,    19.10,    49.80,    70.40,    27.70,   225.50,     0.60,     3.70,    70.40,     0.00,     3.50
20/09/2009,    22.80,    27.40,    17.80,    55.20,    83.30,    34.50,   117.80,     0.50,     3.30,    72.00,     0.00,     2.30
21/09/2009,    21.80,    28.30,    16.70,    61.30,    86.60,    32.20,   216.60,     1.10,     6.10,    43.20,     0.00,     3.70
22/09/2009,    21.30,    27.30,    16.60,    69.80,    89.70,    38.70,   126.10,     0.60,     6.30,    39.50,     4.60,     2.30
23/09/2009,    21.60,    24.30,    19.70,    82.70,    93.70,    66.30,    80.50,     0.30,     3.90,   316.50,     6.30,     1.50
24/09/2009,    23.20,    30.40,    18.70,    70.70,    94.10,    40.00,   213.20,     0.60,     2.80,   183.70,     0.10,     3.30
25/09/2009,    23.10,    31.60,    16.90,    62.30,    89.30,    27.30,   215.40,     0.60,     4.20,   165.20,     0.00,     3.40
26/09/2009,    21.30,    26.70,    15.90,    71.60,    85.10,    54.00,   107.70,     0.60,     3.20,    68.80,     0.00,     2.00
27/09/2009,    20.50,    21.40,    18.70,    88.50,    94.40,    74.60,    28.10,     0.20,     2.50,   123.60,    44.60,     0.90
28/09/2009,    19.40,    20.20,    18.40,    93.50,    95.10,    90.00,    26.90,     0.30,     1.70,   166.90,    43.90,     0.80
29/09/2009,    22.00,    25.50,    18.70,    81.30,    95.40,    60.20,   139.90,     0.50,     3.60,    46.60,     4.80,     2.20
30/09/2009,    21.80,    24.80,    19.20,    85.80,    95.10,    70.10,    85.70,     0.10,     2.80,   347.40,     0.80,     1.50
01/10/2009,    23.00,    30.40,    16.60,    69.50,    93.90,    40.00,   193.00,     0.70,     3.00,   256.10,     0.00,     3.00
02/10/2009,    24.80,    31.70,    20.10,    59.60,    79.40,    33.90,   181.70,     1.10,     5.40,   277.20,     0.00,     3.50
03/10/2009,    23.60,    31.70,    17.40,    61.10,    90.30,    25.70,   197.20,     0.60,     3.30,   120.50,     0.00,     3.00
04/10/2009,    23.60,    33.40,    17.30,    69.10,    96.60,    29.40,   198.80,     0.30,     3.90,   144.30,     0.00,     2.80
05/10/2009,    22.90,    32.50,    17.00,    67.70,    92.00,    32.70,   194.30,     0.40,     3.90,    61.50,     0.00,     2.90
06/10/2009,    23.30,    32.90,    15.90,    66.40,    89.60,    34.00,   188.30,     0.50,     3.20,    92.70,     0.00,     2.80
07/10/2009,    23.80,    32.60,    17.70,    73.70,    93.00,    42.20,   177.20,     0.50,     3.20,   303.50,     0.00,     2.80
08/10/2009,    25.20,    32.70,    21.30,    73.90,    95.50,    40.70,   176.40,     0.50,     3.20,   110.30,     0.20,     2.80
09/10/2009,    24.70,    30.40,    20.30,    67.90,    91.70,    41.30,   172.70,     0.80,     4.00,    99.90,     0.00,     2.90
10/10/2009,    23.90,    31.30,    18.60,    73.90,    92.80,    37.60,   182.00,     0.50,     3.90,    69.10,     0.00,     2.70
11/10/2009,    23.30,    29.20,    19.30,    76.00,    93.90,    45.30,   153.90,     0.60,     3.10,   122.30,     0.00,     2.40
12/10/2009,    23.10,    31.40,    17.80,    71.20,    93.80,    31.30,   189.70,     0.30,     3.90,   346.90,     0.00,     2.50
13/10/2009,    20.40,    24.90,    16.60,    81.90,    94.20,    49.80,    71.30,     0.30,     3.90,    99.40,     7.60,     1.40
14/10/2009,    20.30,    28.20,    14.50,    76.70,    94.00,    45.20,   182.80,     0.30,     3.90,   223.70,     0.00,     2.30
15/10/2009,    20.90,    26.70,    16.30,    79.70,    95.00,    51.90,   166.50,     0.70,     4.10,    56.20,     0.00,     2.40
16/10/2009,    18.40,    19.70,    16.90,    90.40,    95.10,    83.70,    33.30,     1.10,     3.90,    59.70,     1.50,     0.90
17/10/2009,    19.30,    27.00,    14.40,    77.30,    95.40,    44.50,   175.30,     0.60,     3.40,   230.60,     0.00,     2.30
18/10/2009,    18.50,    25.10,    13.40,    77.00,    94.70,    40.80,   179.70,     1.10,     5.40,    62.80,     0.00,     2.60
19/10/2009,    19.00,    25.20,    14.90,    76.80,    94.30,    53.30,   152.10,     0.60,     4.40,   139.00,     0.00,     2.00
20/10/2009,    19.20,    23.70,    15.20,    76.30,    92.50,    56.10,    90.80,     0.60,     3.50,   247.90,     0.00,     1.50
21/10/2009,    20.70,    23.80,    18.10,    50.40,    84.90,    32.50,   126.60,     1.70,     5.60,   245.30,     0.00,     2.70
22/10/2009,    20.40,    26.00,    16.70,    52.50,    82.90,    28.50,   143.40,     2.00,     7.00,   271.40,     2.00,     3.30
23/10/2009,    19.90,    28.10,    13.70,    54.30,    73.70,    30.10,   171.20,     1.20,     3.00,   246.80,     0.00,     2.90
24/10/2009,    22.70,    31.50,    15.70,    54.80,    72.10,    32.80,   168.10,     0.90,     3.50,   243.20,     0.00,     2.80
25/10/2009,    23.30,    29.80,    19.10,    59.90,    83.00,    37.70,   161.00,     0.90,     3.40,   223.60,     0.00,     2.60
26/10/2009,    21.10,    28.30,    16.00,    75.50,    91.50,    49.20,   151.60,     0.60,     2.90,    95.90,     0.00,     2.10
27/10/2009,    21.10,    28.00,    17.50,    80.50,    93.80,    50.40,   147.30,     0.50,     3.00,   101.60,     0.00,     2.00
28/10/2009,    20.50,    25.90,    16.80,    80.40,    91.30,    55.00,   116.20,     0.30,     3.50,    71.70,     0.00,     1.60
29/10/2009,    20.70,    28.80,    14.80,    76.70,    93.20,    47.60,   155.50,     0.70,     3.20,   248.60,     0.00,     2.10
30/10/2009,    22.80,    33.80,    15.80,    67.20,    91.10,    23.70,   151.50,     0.20,     2.70,   301.20,     0.00,     1.80
31/10/2009,    21.40,    28.80,    16.30,    75.10,    90.40,    45.70,   143.30,     0.50,     3.20,     7.50,     0.00,     1.90
01/11/2009,    22.00,    27.50,    18.10,    78.20,    92.70,    55.10,   122.70,     0.50,     2.80,   296.70,     0.00,     1.70
02/11/2009,    21.70,    29.90,    16.90,    67.40,    94.40,    33.50,   134.00,     0.60,     4.00,    16.90,     0.00,     2.00
03/11/2009,    20.60,    27.70,    16.60,    51.80,    77.10,    33.60,   146.70,     1.10,     3.30,   242.10,     0.00,     2.50
04/11/2009,    20.30,    27.90,    14.50,    50.30,    69.60,    31.60,   142.30,     1.00,     4.80,   304.90,     0.00,     2.30
05/11/2009,    17.10,    20.90,    13.80,    47.70,    65.70,    28.80,   121.10,     1.80,     6.90,   298.10,     0.10,     2.60
06/11/2009,    16.70,    22.00,    11.60,    51.10,    69.30,    37.60,   142.40,     1.70,     6.00,   306.20,     0.00,     2.40
07/11/2009,    20.70,    28.40,    13.00,    47.60,    75.10,    22.00,   143.40,     2.30,     7.40,   279.70,     0.00,     3.70
08/11/2009,    17.70,    21.40,    14.80,    37.30,    49.90,    25.50,   144.70,     1.90,     6.50,   300.50,     0.00,     3.00
09/11/2009,    17.10,    20.10,    15.10,    33.40,    43.50,    25.60,   103.70,     3.10,     8.50,   321.00,     0.00,     3.90
10/11/2009,    16.20,    22.20,    12.70,    43.00,    68.90,    26.80,   122.90,     1.40,     5.40,   283.50,     0.00,     2.30
11/11/2009,    17.80,    26.50,    11.60,    55.70,    76.80,    30.30,   136.20,     0.90,     3.00,   233.20,     0.00,     2.00
12/11/2009,    17.60,    26.70,    12.80,    59.50,    80.50,    32.10,   134.70,     0.60,     2.70,   224.50,     0.00,     1.70
13/11/2009,    15.70,    25.50,     9.50,    70.40,    92.00,    31.80,   125.60,     0.60,     2.40,   250.00,     0.00,     1.60
14/11/2009,    17.00,    26.60,    10.40,    70.30,    91.40,    40.50,   109.60,     0.20,     2.80,   155.20,     0.00,     1.10
15/11/2009,    18.30,    29.80,    11.10,    61.80,    84.00,    28.50,   115.20,     0.70,     4.20,   239.30,     0.00,     1.80
16/11/2009,    19.60,    30.60,    13.10,    56.00,    82.90,    21.80,   122.10,     0.80,     4.30,   205.10,     0.00,     2.00
17/11/2009,    17.70,    25.80,    12.40,    66.50,    89.80,    34.10,   101.30,     0.10,     1.70,   163.10,     0.00,     1.00
18/11/2009,    17.80,    24.60,    13.20,    60.00,    88.40,    35.80,    84.30,     0.60,     3.00,   123.50,     0.00,     1.40
19/11/2009,    16.00,    20.80,    12.30,    81.10,    93.30,    56.00,    76.30,     0.30,     2.10,    33.20,     0.00,     1.00
20/11/2009,    16.60,    23.60,    12.20,    81.80,    94.90,    53.70,   107.00,     0.30,     2.30,   158.00,     0.00,     1.00
21/11/2009,    16.40,    21.60,    13.20,    86.60,    96.60,    66.10,    83.00,     0.20,     3.20,    87.30,     0.00,     0.90
22/11/2009,    17.70,    25.90,    13.10,    72.60,    94.90,    44.90,    94.80,     0.40,     3.40,   219.90,     0.00,     1.20
23/11/2009,    16.00,    23.10,    10.50,    55.30,    79.10,    32.10,   121.60,     0.80,     2.90,   259.90,     0.00,     1.50
24/11/2009,    13.00,    22.40,     7.20,    70.50,    88.10,    37.30,   118.80,     0.20,     2.40,    46.50,     0.00,     0.80
25/11/2009,    13.10,    21.60,     6.50,    73.20,    92.80,    50.20,   104.90,     0.50,     2.40,   153.40,     0.00,     1.00
26/11/2009,    17.40,    24.30,    12.70,    63.00,    78.80,    38.10,   104.70,     0.60,     2.80,   251.60,     0.00,     1.30
27/11/2009,    16.50,    22.30,    12.00,    61.90,    87.00,    43.30,    90.40,     0.70,     3.20,   108.30,     0.00,     1.20
28/11/2009,    14.50,    20.50,     8.90,    62.70,    82.70,    40.20,   104.60,     0.50,     2.60,   193.30,     0.00,     1.00
29/11/2009,    11.90,    15.70,     8.60,    82.10,    93.90,    64.70,    24.40,     0.90,     5.10,   240.70,     1.60,     0.80
30/11/2009,    11.90,    16.40,     7.90,    51.90,    70.90,    33.90,   103.80,     1.60,     6.40,   298.90,     0.00,     1.70
01/12/2009,    12.80,    17.90,     9.80,    44.10,    58.20,    26.90,   114.60,     1.70,     5.40,   298.70,     0.00,     2.10
02/12/2009,    14.30,    22.00,     8.10,    64.20,    79.10,    40.00,   108.30,     0.40,     2.50,   187.80,     0.00,     1.00
03/12/2009,    15.80,    19.10,    12.30,    55.10,    81.40,    39.20,    93.30,     2.00,     5.90,   272.40,     0.20,     1.90
04/12/2009,    15.40,    21.90,    11.50,    46.20,    62.90,    29.40,   112.10,     1.00,     4.50,   266.70,     0.00,     1.60
05/12/2009,    13.60,    22.10,     8.80,    57.70,    81.10,    33.20,   114.70,     0.80,     2.80,   231.40,     0.00,     1.40
06/12/2009,    12.20,    21.40,     6.00,    67.70,    87.40,    32.70,   112.10,     0.50,     2.60,   228.40,     0.00,     1.00
07/12/2009,    14.10,    20.60,     8.90,    57.50,    76.20,    34.00,    95.30,     0.50,     2.50,   231.20,     0.00,     1.00
08/12/2009,    15.50,    23.30,     8.90,    66.20,    88.80,    38.50,   108.80,     0.80,     3.40,   234.90,     0.00,     1.20
09/12/2009,    15.80,    23.00,    10.40,    67.60,    92.00,    40.20,   107.00,     0.90,     2.50,   226.40,     0.00,     1.30
10/12/2009,    12.20,    18.90,     8.00,    81.60,    93.50,    58.30,    97.50,     0.40,     2.10,    69.30,     0.00,     0.80
11/12/2009,    12.30,    20.70,     7.60,    84.40,    96.90,    53.20,   103.00,     0.50,     2.60,   228.30,     0.00,     0.90
12/12/2009,    11.40,    18.50,     6.30,    79.40,    94.60,    50.90,   101.90,     0.70,     3.00,    71.40,     0.00,     0.90
13/12/2009,    12.10,    15.60,     9.50,    86.20,    94.20,    66.50,    36.00,     0.40,     3.80,    64.90,    13.00,     0.70
14/12/2009,     7.60,     9.70,     5.10,    85.80,    95.20,    60.90,    11.00,     1.60,     5.50,   280.20,    25.30,     0.90
15/12/2009,     7.80,    10.50,     5.80,    51.40,    72.70,    40.00,   114.90,     1.80,     5.90,   293.40,     0.20,     1.40
16/12/2009,     6.60,    12.00,     2.90,    68.90,    88.10,    50.90,    60.60,     0.50,     2.80,    87.90,     0.00,     0.70
17/12/2009,    12.60,    21.70,     4.50,    66.50,    94.20,    30.50,   100.50,     1.20,     4.70,   269.80,     0.00,     1.60
18/12/2009,    10.60,    13.50,     8.20,    82.10,    95.60,    66.90,    32.70,     0.20,     2.30,    95.90,    17.80,     0.60
19/12/2009,     6.00,     9.30,     2.50,    73.40,    95.50,    44.50,    52.40,     1.10,     3.20,   264.30,    20.20,     0.90
20/12/2009,     5.10,    11.20,     2.50,    53.50,    80.00,    26.80,   110.50,     0.90,     3.00,   244.50,     0.00,     1.00
21/12/2009,     9.40,    14.30,     4.60,    78.50,    87.60,    60.70,    61.20,     0.70,     4.00,   251.80,     0.40,     0.80
22/12/2009,    15.00,    19.80,    10.40,    73.00,    93.80,    46.40,    57.80,     2.00,     7.20,   242.60,     5.90,     1.70
23/12/2009,    18.00,    23.00,    11.20,    63.40,    81.30,    45.60,    68.30,     2.30,     7.00,   230.50,     0.00,     2.10
24/12/2009,    19.60,    21.60,    17.50,    66.40,    88.00,    50.40,    33.50,     3.20,     8.70,   235.20,     8.40,     2.20
25/12/2009,    15.30,    19.10,    11.70,    71.40,    95.30,    51.20,    64.50,     1.00,     5.20,   136.00,    16.30,     1.10
26/12/2009,    13.20,    15.90,    10.10,    91.70,    97.20,    66.50,    69.00,     0.60,     2.80,    58.30,     5.50,     0.80
27/12/2009,    12.90,    17.60,     8.30,    66.70,    93.60,    46.40,    96.00,     0.70,     5.00,   255.60,     0.00,     0.90
28/12/2009,    12.10,    19.70,     7.20,    83.70,    95.00,    60.90,    42.50,     0.50,     3.20,   254.00,     0.00,     0.80
29/12/2009,    19.10,    24.20,    16.50,    73.30,    82.10,    61.30,    90.50,     0.80,     4.40,   249.80,     0.00,     1.20
30/12/2009,    18.10,    25.20,    12.30,    67.50,    85.70,    43.20,   106.00,     0.80,     4.50,   234.20,     0.00,     1.40
31/12/2009,    15.30,    18.90,    11.70,    60.80,    87.20,    48.30,    81.60,     2.40,     6.30,   241.20,     0.10,     1.80
01/01/2010,    13.10,    18.50,     8.90,    52.30,    75.30,    34.80,   105.70,     1.60,     5.70,   248.70,     0.00,     1.70
02/01/2010,    11.50,    18.80,     6.90,    72.10,    88.40,    42.00,   105.90,     0.10,     1.80,    50.90,     0.00,     0.50
03/01/2010,    10.70,    16.70,     5.10,    83.20,    94.80,    55.50,    90.50,     0.00,     1.80,   247.40,     0.00,     0.50
04/01/2010,    12.00,    16.10,     8.80,    88.10,    95.90,    71.40,    73.10,     0.10,     2.60,   116.30,     0.40,     0.60
05/01/2010,    13.20,    19.50,    10.30,    85.20,    97.80,    54.10,    72.20,     0.10,     1.90,   211.00,     0.50,     0.70
06/01/2010,    12.00,    16.70,     8.80,    68.50,    84.90,    44.20,    82.30,     0.60,     2.80,    77.50,     0.00,     0.90
07/01/2010,     9.00,    10.50,     7.50,    90.30,    96.00,    83.60,    12.00,     0.70,     4.20,   247.30,    28.60,     0.60
08/01/2010,     7.00,     8.20,     6.00,    55.20,    86.00,    39.90,    55.00,     2.90,     6.30,   298.20,     0.30,     1.50
09/01/2010,     6.30,    10.90,     1.70,    44.60,    71.70,    27.60,   124.40,     2.20,     6.10,   284.40,     0.00,     1.70
10/01/2010,     5.00,    10.30,     0.40,    69.30,    92.80,    35.30,    81.50,     0.80,     2.50,   222.10,     0.10,     0.90
11/01/2010,     7.20,    13.60,     4.40,    85.60,    94.50,    61.00,    75.60,     0.30,     2.10,    77.60,     0.00,     0.70
12/01/2010,     8.50,    14.10,     5.40,    91.20,    95.80,    60.60,    20.00,     0.60,     3.30,   184.00,     2.00,     0.70
13/01/2010,    13.00,    18.50,     7.90,    68.30,    89.80,    48.30,    74.40,     0.70,     3.70,   226.10,     0.10,     1.10
14/01/2010,    14.20,    19.80,     8.00,    60.50,    97.00,    35.40,   102.20,     2.50,     9.60,   282.30,     0.10,     2.20
15/01/2010,    14.10,    18.90,     9.40,    52.80,    84.30,    38.40,   123.40,     1.80,     6.90,   311.70,     0.00,     1.90
16/01/2010,    12.30,    20.30,     8.00,    74.60,    88.40,    40.10,   106.70,     0.70,     2.80,   238.40,     0.00,     1.20
17/01/2010,    15.00,    21.50,    10.00,    70.90,    91.10,    47.20,   100.40,     0.50,     2.20,   177.80,     0.00,     1.10
18/01/2010,    12.10,    16.40,     7.90,    88.70,    95.90,    76.10,    72.20,     0.60,     3.20,    65.60,     0.00,     0.80
19/01/2010,    12.40,    16.90,     9.00,    92.00,    98.30,    78.80,    56.10,     0.80,     2.70,   229.50,     0.00,     0.80
20/01/2010,    15.50,    19.20,    12.00,    62.80,    88.50,    46.90,    90.20,     1.30,     4.50,   284.20,     0.00,     1.50
21/01/2010,    13.20,    19.80,     8.40,    66.80,    92.50,    40.50,   108.50,     0.60,     2.80,   229.40,     0.00,     1.20
22/01/2010,    12.00,    20.80,     7.10,    75.60,    95.20,    31.60,   120.60,     0.40,     1.80,   201.90,     0.00,     1.10
23/01/2010,    12.30,    15.20,     9.80,    86.50,    95.40,    69.00,    57.30,     0.70,     3.90,    68.10,     0.00,     0.90
24/01/2010,    12.40,    16.20,     9.90,    80.40,    93.30,    57.80,    67.40,     0.50,     3.50,   343.40,     1.00,     0.90
25/01/2010,    11.50,    13.60,    10.10,    84.80,    94.40,    72.90,    39.80,     0.60,     2.50,   350.20,     4.10,     0.70
26/01/2010,    10.60,    12.60,     8.90,    88.30,    95.90,    77.10,    12.50,     1.80,     6.50,    66.10,    37.60,     0.80
27/01/2010,     8.20,     9.90,     6.80,    83.10,    91.20,    64.30,    30.60,     0.60,     2.40,    97.60,     5.50,     0.70
28/01/2010,     9.70,    17.00,     5.50,    66.10,    88.10,    35.00,   144.00,     1.10,     4.00,   268.10,     0.00,     1.60
29/01/2010,    12.60,    20.60,     7.30,    51.30,    67.10,    32.90,   140.40,     1.40,     3.90,   262.10,     0.00,     2.10
30/01/2010,    11.90,    17.40,     6.70,    55.00,    76.50,    36.70,   145.30,     1.40,     5.00,   272.60,     0.00,     1.80
31/01/2010,    10.60,    17.40,     5.20,    59.20,    80.90,    37.00,   144.70,     1.00,     4.80,   272.20,     0.00,     1.60
01/02/2010,    10.40,    17.80,     4.30,    64.20,    85.20,    29.20,   148.10,     0.80,     3.30,   104.50,     0.00,     1.50
02/02/2010,     9.90,    14.50,     5.20,    76.60,    92.20,    54.10,    76.80,     0.40,     2.50,    89.00,     0.00,     0.90
03/02/2010,     8.40,    13.70,     2.70,    82.80,    95.80,    61.70,   106.20,     0.30,     2.10,    54.20,     0.20,     0.90
04/02/2010,    11.40,    17.20,     8.90,    88.80,    95.30,    70.60,    52.00,     0.20,     5.20,   217.40,     2.80,     0.80
05/02/2010,    17.20,    22.40,    10.80,    56.50,    72.30,    34.60,   138.70,     2.20,     6.10,   250.00,     0.00,     2.90
06/02/2010,    14.70,    23.10,     9.30,    60.30,    77.80,    33.80,   153.70,     1.00,     3.60,   267.80,     0.00,     2.00
07/02/2010,    14.70,    19.50,    10.80,    63.70,    87.00,    44.40,    98.00,     0.60,     2.40,   243.50,     0.00,     1.40
08/02/2010,    12.50,    16.60,    10.00,    85.00,    93.20,    69.60,    48.10,     0.30,     3.40,   252.50,     0.00,     0.80
09/02/2010,    13.20,    17.40,     9.90,    67.60,    85.70,    46.60,   104.50,     1.50,     7.40,   296.10,     0.10,     1.80
10/02/2010,    11.80,    15.70,     7.40,    62.90,    76.70,    44.30,    98.50,     0.70,     3.00,   257.00,     0.00,     1.40
11/02/2010,    10.20,    12.70,     6.70,    47.20,    76.20,    30.00,   169.10,     2.20,     6.50,   327.70,     0.00,     2.20
12/02/2010,     7.90,    12.30,     4.50,    42.60,    72.20,    29.70,   155.00,     1.70,     4.80,   312.10,     0.00,     2.00
13/02/2010,     6.40,     7.70,     5.90,    84.90,    91.50,    74.60,    29.00,     0.40,     2.90,   250.10,     6.50,     0.60
14/02/2010,     8.80,    11.90,     6.00,    75.00,    87.40,    59.20,    97.40,     0.90,     3.50,   138.60,     0.00,     1.20
15/02/2010,     7.80,     8.40,     7.00,    92.40,    95.80,    85.30,    13.20,     0.50,     2.20,   329.00,     5.20,     0.60
16/02/2010,     8.90,    10.40,     7.50,    95.00,    98.30,    90.40,    23.80,     0.20,     2.50,    59.90,     3.80,     0.60
17/02/2010,    13.20,    19.50,     8.80,    76.50,    98.80,    43.20,   125.80,     1.50,     6.30,   242.40,     0.10,     2.00
18/02/2010,    10.30,    13.50,     6.50,    81.40,    93.90,    65.10,    53.10,     0.60,     2.50,   217.30,     9.80,     0.90
19/02/2010,    11.20,    16.30,     7.20,    77.80,    95.90,    57.40,    76.50,     1.30,     5.70,   290.30,     4.10,     1.40
20/02/2010,    10.90,    17.90,     6.10,    59.20,    81.10,    29.80,   181.50,     1.50,     5.10,   246.20,     0.00,     2.40
21/02/2010,    11.00,    18.30,     6.50,    82.10,    93.40,    60.00,   103.00,     1.10,     4.40,    88.70,     0.30,     1.50
22/02/2010,    16.40,    22.90,     9.70,    63.50,    91.40,    41.20,   150.30,     1.60,     5.30,   262.70,     0.00,     2.60
23/02/2010,    17.30,    22.10,    13.00,    56.10,    76.70,    39.40,   123.00,     1.60,     6.50,   256.20,     0.30,     2.50
24/02/2010,    18.50,    23.80,    13.10,    47.80,    67.40,    29.00,   188.50,     2.30,     6.30,   258.30,     0.00,     3.70
25/02/2010,    17.80,    24.50,     9.40,    57.20,    83.30,    31.70,   149.90,     2.00,     6.10,   239.50,     0.00,     3.20
26/02/2010,    17.70,    22.20,    12.90,    68.90,    91.30,    47.60,   102.00,     0.80,     5.10,    81.70,     0.10,     1.80
27/02/2010,    17.10,    26.30,    12.10,    77.90,    95.00,    35.00,   142.90,     0.80,     6.70,   314.40,     0.00,     2.30
28/02/2010,    17.40,    23.80,    10.50,    56.00,    90.80,    36.40,    69.30,     1.00,     5.90,   253.00,     0.00,     1.90
01/03/2010,    15.30,    22.30,     9.70,    54.60,    92.20,    26.00,   195.60,     1.60,     5.00,   226.90,     0.00,     3.10
02/03/2010,    11.40,    14.40,     8.90,    79.90,    95.80,    60.10,    47.00,     0.60,     3.10,    57.80,    29.60,     1.00
03/03/2010,    15.50,    21.00,    10.90,    72.40,    93.20,    53.10,   164.50,     0.90,     4.50,   249.40,     7.50,     2.20
04/03/2010,    16.60,    22.10,    11.00,    66.50,    87.50,    46.10,   170.30,     0.80,     4.50,   272.60,     0.10,     2.30
05/03/2010,    13.60,    16.80,    11.00,    72.70,    93.30,    56.60,    92.10,     1.70,     5.10,    74.00,     1.80,     1.70
06/03/2010,    11.70,    14.30,     9.50,    70.90,    87.60,    51.00,   100.90,     2.00,     5.00,    70.10,     0.30,     1.90
07/03/2010,    12.60,    16.60,    10.40,    82.10,    92.70,    58.90,   102.60,     0.50,     3.20,    37.50,     1.70,     1.40
08/03/2010,    10.40,    12.60,     8.40,    73.10,    95.60,    43.70,    41.20,     0.70,     4.10,    12.50,     1.10,     1.10
09/03/2010,    10.10,    16.80,     5.40,    45.10,    65.90,    30.30,   186.80,     1.50,     4.20,   284.30,     0.00,     2.70
10/03/2010,     9.40,    16.60,     4.20,    46.80,    85.90,    25.50,   225.20,     1.20,     4.50,   316.10,     0.00,     2.60
11/03/2010,     9.40,    17.00,     1.80,    69.00,    92.20,    37.90,   201.00,     0.60,     4.10,    90.30,     0.00,     2.10
